"id_1","id_2","cmp_fname_c1","cmp_fname_c2","cmp_lname_c1","cmp_lname_c2","cmp_sex","cmp_bd","cmp_bm","cmp_by","cmp_plz","Class"
69696,89896,1,NA,0.285714285714286,NA,1,1,0,0,0,"FALSE"
39282,86669,0.25,NA,0.1,NA,1,1,0,0,NA,"FALSE"
24176,51020,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
6704,31346,0.2,NA,1,NA,1,0,0,0,0,"FALSE"
69975,78535,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
48828,89098,1,NA,0.1,NA,1,1,1,0,0,"FALSE"
70801,87487,1,NA,0.25,NA,1,1,1,0,0,"FALSE"
271,80848,1,NA,0,NA,1,1,0,1,0,"FALSE"
56944,91650,1,NA,0,NA,1,0,1,0,0,"FALSE"
21146,91680,0.166666666666667,NA,1,NA,1,0,0,0,0,"FALSE"
18967,46775,1,NA,0,NA,1,1,0,0,0,"FALSE"
75782,84180,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
13206,82539,0.111111111111111,NA,1,NA,1,0,0,0,0,"FALSE"
15053,77503,1,NA,0.272727272727273,NA,1,1,0,1,0,"FALSE"
15391,65303,1,NA,0.363636363636364,NA,1,0,0,1,0,"FALSE"
6262,99507,0,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
85244,91275,0.111111111111111,NA,0.571428571428571,NA,1,0,0,0,0,"FALSE"
28637,97231,1,NA,0,NA,1,1,0,0,0,"FALSE"
86890,92321,1,NA,0.0833333333333334,NA,1,1,0,0,0,"FALSE"
14432,37049,0,NA,1,NA,1,1,0,0,0,"FALSE"
11316,23848,0.125,NA,0.428571428571429,NA,1,0,0,0,0,"FALSE"
13988,27083,0.4,NA,1,NA,1,0,1,0,0,"FALSE"
49159,58558,1,NA,0.125,NA,1,0,0,1,0,"FALSE"
12183,80173,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
17353,72572,0.25,NA,1,NA,1,0,0,0,0,"FALSE"
41488,54677,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
12897,96944,0.142857142857143,NA,1,NA,1,0,0,0,0,"FALSE"
67678,89178,1,NA,0.142857142857143,NA,1,0,1,1,0,"FALSE"
12517,65249,0,NA,0.1,NA,1,0,0,1,0,"FALSE"
95408,98828,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
19192,72077,1,NA,0,NA,1,0,0,1,0,"FALSE"
41957,47022,1,NA,0.142857142857143,NA,1,1,0,0,0,"FALSE"
13342,93823,0.333333333333333,NA,1,NA,1,0,0,0,0,"FALSE"
34278,42365,0.125,NA,0.714285714285714,NA,1,0,0,0,0,"FALSE"
358,62823,0.5,NA,1,NA,1,0,0,0,0,"FALSE"
11721,38733,0.5,NA,0.222222222222222,NA,1,1,0,0,0,"FALSE"
57791,76261,0.142857142857143,NA,0,NA,1,1,1,1,0,"FALSE"
28597,97138,0.166666666666667,NA,0.8,NA,1,1,0,1,0,"FALSE"
26881,96227,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
37911,99362,0.375,NA,0.25,NA,1,0,1,0,0,"FALSE"
51439,96653,1,NA,0.454545454545455,NA,1,0,1,0,0,"FALSE"
56190,67147,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
5918,42742,1,NA,0,NA,1,0,0,1,0,"FALSE"
8846,34742,0,NA,1,NA,1,0,0,0,0,"FALSE"
20944,76107,0.125,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
46727,69932,0.125,NA,0.25,NA,1,1,1,1,0,"FALSE"
31952,73796,0.25,NA,0.833333333333333,NA,1,0,0,0,0,"FALSE"
27808,35455,0.166666666666667,NA,1,NA,1,0,0,0,0,"FALSE"
21694,25343,0.166666666666667,NA,0.428571428571429,NA,1,0,1,0,0,"FALSE"
25975,66666,0.222222222222222,NA,0.75,NA,1,0,0,0,0,"FALSE"
18370,41765,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
9257,12950,1,NA,0.333333333333333,NA,1,0,1,0,0,"FALSE"
14071,56136,0,NA,1,NA,1,0,0,0,0,"FALSE"
45041,76991,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
6516,61974,1,NA,0.272727272727273,NA,1,1,0,0,0,"FALSE"
26272,81758,1,NA,0.4,NA,1,0,0,1,0,"FALSE"
23810,46879,0.4,NA,0.2,NA,1,0,1,0,0,"FALSE"
40437,88049,0.25,NA,0.666666666666667,NA,1,0,0,0,0,"FALSE"
13641,47853,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
52617,87526,1,NA,0,NA,1,0,1,0,0,"FALSE"
1019,6714,0.4,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
26950,48649,0.2,0,1,NA,1,1,0,0,0,"FALSE"
5703,99377,0,NA,0.714285714285714,NA,1,0,0,0,0,"FALSE"
64671,85470,0,NA,0,NA,1,1,1,1,0,"FALSE"
67061,88775,0.4,NA,0,NA,1,0,1,0,0,"FALSE"
35691,47490,0.2,NA,0.5,NA,1,0,0,0,0,"FALSE"
7137,17604,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
1955,28987,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
38416,55061,1,NA,0,NA,1,0,1,0,0,"FALSE"
11592,16930,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
22827,25142,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
38970,93703,1,NA,0.285714285714286,NA,1,0,0,1,0,"FALSE"
15100,80796,0.142857142857143,NA,0.8,NA,1,0,0,0,0,"FALSE"
13979,77802,0.0909090909090909,NA,0,NA,0,1,1,1,0,"FALSE"
35475,41827,1,NA,0,NA,1,1,0,0,0,"FALSE"
14916,76615,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
8080,31447,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
17217,50336,0.166666666666667,NA,0.142857142857143,NA,1,1,1,1,0,"FALSE"
26045,32015,1,NA,0,NA,1,1,0,0,0,"FALSE"
16095,54302,1,NA,0,NA,1,1,0,0,0,"FALSE"
490,10875,1,NA,0.0909090909090909,NA,1,0,0,1,0,"FALSE"
1702,63450,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
3991,76611,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
3480,28710,1,NA,0.285714285714286,NA,1,1,0,1,0,"FALSE"
29063,71223,0.125,NA,0,NA,0,1,1,1,0,"FALSE"
41895,69035,1,NA,0,NA,1,0,1,0,0,"FALSE"
3646,67023,1,NA,0,NA,1,0,1,0,0,"FALSE"
67053,69556,1,NA,0.111111111111111,NA,1,0,0,1,0,"FALSE"
26617,45611,0.333333333333333,NA,0.5,NA,1,1,1,1,0,"FALSE"
18924,94858,1,NA,0.0833333333333334,NA,1,0,1,0,0,"FALSE"
25314,40697,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
297,52131,0.4,NA,0,NA,1,1,0,0,0,"FALSE"
33343,34637,0.4,NA,0.555555555555556,NA,1,1,0,0,0,"FALSE"
83526,87015,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
21431,81643,0,NA,1,NA,1,0,0,0,0,"FALSE"
9785,94841,1,NA,0.125,NA,1,1,0,0,0,"FALSE"
65026,75001,0.4,NA,0.125,NA,1,0,1,0,0,"FALSE"
28698,48746,1,NA,0.111111111111111,NA,1,0,0,1,0,"FALSE"
4346,15359,0.222222222222222,NA,1,NA,1,0,0,0,0,"FALSE"
32695,72635,1,NA,0.363636363636364,NA,1,0,1,0,0,"FALSE"
9983,81299,1,NA,0,NA,1,1,0,0,0,"FALSE"
20031,44618,0.2,NA,1,NA,1,0,1,0,0,"FALSE"
391,7615,0.428571428571429,NA,0,NA,1,1,1,1,0,"FALSE"
1409,16323,1,NA,0.214285714285714,NA,1,0,1,0,0,"FALSE"
9678,23673,0.25,NA,1,NA,1,0,0,0,0,"FALSE"
25307,49625,0,NA,0.333333333333333,NA,1,0,0,0,0,"FALSE"
72671,94884,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
69241,78046,0.75,NA,0.285714285714286,NA,1,1,0,0,0,"FALSE"
18231,59308,1,NA,0.333333333333333,NA,1,0,0,1,0,"FALSE"
70204,71410,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
3346,35079,0.4,NA,0,NA,1,0,0,1,0,"FALSE"
61592,99246,0,NA,1,NA,1,0,0,0,0,"FALSE"
15881,91126,1,NA,0,NA,1,1,0,0,0,"FALSE"
35630,74265,1,NA,0,NA,1,1,0,0,0,"FALSE"
5976,46897,1,NA,0.285714285714286,NA,1,0,0,1,0,"FALSE"
57545,84417,1,NA,0,NA,1,0,1,0,0,"FALSE"
28092,28616,0,NA,1,NA,1,0,0,0,0,"FALSE"
49460,57474,1,NA,0,NA,1,0,1,0,0,"FALSE"
68814,84866,0.75,NA,0.2,NA,1,0,1,0,0,"FALSE"
28866,80931,1,NA,0,NA,1,0,1,0,0,"FALSE"
36274,52368,1,NA,0.3,NA,1,0,1,0,0,"FALSE"
34836,95101,0.2,NA,0,NA,1,1,1,1,0,"FALSE"
16735,99216,0.285714285714286,NA,0.6,NA,1,0,1,0,0,"FALSE"
11818,33207,1,NA,0.2,NA,1,0,0,1,0,"FALSE"
80348,94794,1,NA,0.285714285714286,NA,1,0,1,0,0,"FALSE"
4001,75761,0,NA,0.6,NA,1,0,0,0,0,"FALSE"
70277,75929,0,NA,0.8,NA,1,0,0,0,0,"FALSE"
23685,51133,1,NA,0,NA,1,0,0,1,0,"FALSE"
20798,51624,1,NA,0.333333333333333,NA,1,0,1,0,0,"FALSE"
27041,52575,1,NA,0,NA,1,0,1,0,0,"FALSE"
6193,92823,0.4,NA,0,NA,1,0,1,0,0,"FALSE"
28281,43621,1,NA,0,NA,1,0,1,0,0,"FALSE"
26475,97695,0.2,NA,0.857142857142857,NA,1,0,0,1,0,"FALSE"
2434,34164,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
89039,96921,0.444444444444444,NA,0,NA,1,1,0,0,0,"FALSE"
88100,90501,0,NA,0.8,NA,1,0,1,0,0,"FALSE"
5714,63316,0.4,NA,1,NA,1,0,0,1,0,"FALSE"
15805,51828,0.888888888888889,NA,0.1,NA,0,1,0,0,0,"FALSE"
28507,61707,1,NA,0,NA,1,1,0,0,0,"FALSE"
16342,97219,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
37025,97038,1,NA,0.222222222222222,NA,1,1,0,0,0,"FALSE"
80,33470,0.428571428571429,NA,0,NA,1,1,0,0,0,"FALSE"
9415,83023,0,NA,1,NA,1,0,0,0,0,"FALSE"
56657,85224,1,NA,0.333333333333333,NA,1,0,0,1,0,"FALSE"
40416,66709,1,NA,0,NA,1,0,1,0,0,"FALSE"
27548,46726,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
51085,55931,0.875,NA,0.428571428571429,NA,1,1,0,0,0,"FALSE"
22583,45774,1,NA,0.428571428571429,NA,1,0,1,0,0,"FALSE"
23677,84553,0.166666666666667,NA,1,NA,1,0,0,0,0,"FALSE"
23526,93796,1,NA,0.111111111111111,NA,1,1,1,0,0,"FALSE"
1388,29814,0,NA,0,NA,0,1,1,1,0,"FALSE"
10184,58555,0.166666666666667,NA,0.125,NA,0,1,1,1,0,"FALSE"
57176,59132,1,NA,0.285714285714286,NA,1,0,1,0,0,"FALSE"
26483,31103,0.25,NA,0.125,NA,1,1,1,1,0,"FALSE"
4684,37964,1,NA,0,NA,1,0,1,0,0,"FALSE"
14281,72099,1,NA,0,NA,1,0,1,0,0,"FALSE"
16938,33763,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
18488,79593,1,1,0.142857142857143,NA,1,0,1,0,0,"FALSE"
18569,80356,0.2,NA,1,NA,1,0,0,0,0,"FALSE"
3923,35172,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
53714,56429,0.4,NA,0.142857142857143,NA,1,0,0,1,0,"FALSE"
18937,88070,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
78656,82190,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
14903,85183,0.555555555555556,NA,0.625,NA,1,0,0,0,0,"FALSE"
7926,42209,0,NA,0.75,NA,1,0,0,0,0,"FALSE"
36832,86419,0.875,NA,0.142857142857143,NA,1,1,0,0,0,"FALSE"
65399,79135,1,NA,0.0833333333333334,NA,1,1,0,0,0,"FALSE"
46660,83768,1,NA,0.333333333333333,NA,1,1,0,0,0,"FALSE"
12271,64964,1,NA,0,NA,1,0,1,0,0,"FALSE"
41891,64086,0,NA,0,NA,1,1,1,1,0,"FALSE"
30265,93054,1,NA,0.142857142857143,NA,1,1,0,0,0,"FALSE"
12808,27931,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
25414,76146,0.125,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
43015,73807,1,NA,0,NA,1,0,1,0,0,"FALSE"
15397,15469,0.111111111111111,NA,0.8,NA,1,0,0,0,0,"FALSE"
62179,62865,0.333333333333333,NA,1,NA,1,0,0,0,0,"FALSE"
17009,71509,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
14593,79641,1,NA,0,NA,1,0,1,0,0,"FALSE"
44486,48745,0.4,NA,0.0769230769230769,NA,1,1,0,0,0,"FALSE"
17850,96167,0.4,NA,0.333333333333333,NA,1,0,1,0,0,"FALSE"
13405,60994,1,NA,0,NA,1,0,1,0,0,"FALSE"
24010,72139,1,NA,0,NA,1,0,0,1,0,"FALSE"
72691,73524,0.125,NA,1,NA,1,0,0,0,0,"FALSE"
52211,56827,0.125,NA,0.222222222222222,NA,0,1,1,1,0,"FALSE"
40334,67801,1,NA,0,NA,1,0,0,1,0,"FALSE"
35307,78734,0,NA,0.25,NA,1,1,1,1,0,"FALSE"
59219,78644,0.833333333333333,NA,0,NA,1,0,1,0,0,"FALSE"
18959,63352,1,NA,0.125,NA,1,0,1,1,0,"FALSE"
1640,68651,0.125,NA,0.166666666666667,NA,0,1,1,1,0,"FALSE"
88799,99222,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
58398,61813,1,NA,0.1,NA,1,1,0,0,0,"FALSE"
67193,75275,0.4,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
37578,81267,1,NA,0.272727272727273,NA,1,0,0,1,0,"FALSE"
14805,87351,0.125,NA,0.75,NA,1,0,0,0,0,"FALSE"
34015,78342,1,NA,0.181818181818182,NA,1,0,1,0,0,"FALSE"
55253,82997,1,1,0.3,NA,1,0,1,0,0,"FALSE"
43953,56948,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
20905,43375,0.166666666666667,NA,0.888888888888889,NA,1,0,0,0,0,"FALSE"
64,46178,1,NA,0.285714285714286,NA,1,0,1,0,0,"FALSE"
50056,88233,0.285714285714286,NA,0.8,NA,1,0,0,0,0,"FALSE"
12297,89233,1,NA,0,NA,1,0,0,1,0,"FALSE"
31452,98014,0.5,NA,0.714285714285714,NA,1,0,0,0,0,"FALSE"
3870,48791,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
22674,38302,0,NA,0.2,NA,1,1,1,1,0,"FALSE"
49550,65589,0,NA,0.125,NA,1,1,1,1,0,"FALSE"
27876,53881,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
4708,40336,1,NA,0.25,NA,1,0,0,1,0,"FALSE"
7919,59024,0.625,NA,0.142857142857143,NA,1,1,0,0,0,"FALSE"
44620,95402,1,NA,0.125,NA,1,1,0,0,0,"FALSE"
52257,56260,0,NA,1,NA,1,0,0,0,0,"FALSE"
77124,93435,1,NA,0.222222222222222,NA,1,1,0,0,0,"FALSE"
43578,84869,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
45691,56568,1,NA,0.166666666666667,NA,1,1,0,0,0,"FALSE"
22311,95798,1,NA,0,NA,1,0,1,0,0,"FALSE"
12761,49490,1,NA,0.0909090909090909,NA,1,0,0,1,0,"FALSE"
13892,36211,1,NA,0.5,NA,1,0,0,1,0,"FALSE"
35826,73366,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
77791,90758,1,NA,0.444444444444444,NA,1,0,1,0,0,"FALSE"
53132,70159,1,NA,0,NA,1,1,0,0,0,"FALSE"
19591,42902,0,NA,1,NA,1,0,0,0,0,"FALSE"
4426,12182,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
17790,27360,0,NA,0,NA,0,1,1,1,0,"FALSE"
59749,91759,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
24441,70377,1,NA,0.3,NA,1,1,0,0,0,"FALSE"
43289,99194,1,NA,0.333333333333333,NA,1,0,0,1,0,"FALSE"
8818,96155,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
61249,98439,0.4,NA,0,NA,1,0,0,1,0,"FALSE"
34036,35722,1,NA,0.111111111111111,NA,1,0,0,1,0,"FALSE"
31894,81667,0.142857142857143,NA,0,NA,0,1,1,1,0,"FALSE"
83686,92361,0.111111111111111,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
32706,44869,1,NA,0.3,NA,1,1,0,0,0,"FALSE"
8797,33949,0.142857142857143,NA,1,NA,1,0,0,0,0,"FALSE"
45535,54772,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
26858,60504,1,NA,0.166666666666667,NA,1,1,0,0,0,"FALSE"
41904,61251,0.333333333333333,NA,1,NA,1,0,0,0,0,"FALSE"
21874,69664,0,NA,0.833333333333333,NA,1,0,0,0,0,"FALSE"
10416,62880,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
26221,84664,0,NA,1,NA,1,0,0,0,0,"FALSE"
6336,80353,0.166666666666667,NA,1,NA,1,0,1,0,0,"FALSE"
52903,72064,1,NA,0.142857142857143,NA,0,0,0,1,0,"FALSE"
55298,92845,1,NA,0.111111111111111,NA,1,0,0,1,0,"FALSE"
24417,53695,1,NA,0,NA,1,0,1,0,0,"FALSE"
26654,64045,0.142857142857143,NA,0.2,NA,1,1,1,1,0,"FALSE"
3475,68939,0.2,NA,0.25,NA,1,0,0,0,0,"FALSE"
64274,73681,0.166666666666667,NA,0.222222222222222,NA,1,1,1,1,0,"FALSE"
27979,74206,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
2845,51152,0.142857142857143,NA,1,NA,1,0,0,0,0,"FALSE"
39933,94874,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
16090,70638,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
46199,62949,0.222222222222222,NA,1,NA,1,0,0,0,0,"FALSE"
69827,92497,0.428571428571429,NA,0.714285714285714,NA,1,0,1,0,0,"FALSE"
6971,51446,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
49868,59752,0.285714285714286,NA,0.666666666666667,NA,1,0,0,0,0,"FALSE"
21356,50492,1,NA,0,NA,1,0,0,1,0,"FALSE"
25815,85851,1,NA,0.111111111111111,NA,1,0,0,1,0,"FALSE"
16291,46060,1,NA,0.0909090909090909,NA,1,0,1,0,0,"FALSE"
28171,29143,1,NA,0.2,NA,1,1,0,0,0,"FALSE"
8997,38197,0.25,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
59119,74693,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
30202,49581,0.333333333333333,NA,1,NA,1,0,0,0,0,"FALSE"
16313,71881,0.9,NA,0.125,NA,1,0,1,0,0,"FALSE"
46050,78020,1,NA,0.111111111111111,NA,1,0,0,1,0,"FALSE"
71226,99058,0.285714285714286,NA,0,NA,0,1,1,1,0,"FALSE"
8057,98522,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
79386,84294,1,NA,0,NA,1,0,0,1,0,"FALSE"
40543,91368,0.4,NA,0.307692307692308,NA,1,0,0,1,0,"FALSE"
60393,96343,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
7335,20046,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
13079,61201,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
62405,68009,0.222222222222222,NA,0.75,NA,1,0,0,0,0,"FALSE"
5537,43855,0.125,NA,0.8,NA,1,0,0,0,0,"FALSE"
521,74107,0.142857142857143,NA,0.555555555555556,NA,1,0,0,0,0,"FALSE"
10547,28527,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
33600,86476,1,NA,0.333333333333333,NA,1,0,0,1,0,"FALSE"
47417,97689,1,NA,0,NA,1,0,1,1,0,"FALSE"
14068,97480,1,NA,0,NA,1,1,0,0,0,"FALSE"
65309,74772,0.25,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
9258,21576,0.222222222222222,0.142857142857143,1,NA,1,0,0,0,0,"FALSE"
37947,82228,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
54295,59087,0.4,NA,0,NA,1,0,1,0,0,"FALSE"
22520,53215,1,1,0,NA,1,1,0,0,0,"FALSE"
73983,80531,0,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
3600,98490,1,NA,0.0833333333333334,NA,1,0,1,0,0,"FALSE"
47819,72178,1,NA,0,NA,1,0,1,0,0,"FALSE"
53695,94077,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
81415,98709,1,NA,0.142857142857143,NA,1,0,1,1,0,"FALSE"
26299,36327,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
13418,14892,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
46694,53973,0.2,NA,0.25,NA,0,0,1,0,0,"FALSE"
6040,54696,1,NA,0.5,NA,1,0,1,0,0,"FALSE"
30362,55614,0.4,NA,0.333333333333333,NA,1,0,0,1,0,"FALSE"
6261,59870,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
20705,36146,1,NA,0.111111111111111,NA,1,0,0,1,0,"FALSE"
43081,81454,0,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
6905,74964,1,NA,0,NA,1,0,1,0,0,"FALSE"
68239,68546,0.571428571428571,NA,0.0909090909090909,NA,1,0,0,1,0,"FALSE"
63475,67422,1,1,0.166666666666667,NA,1,1,0,0,0,"FALSE"
39725,47393,0.2,NA,0.9,NA,1,0,0,0,0,"FALSE"
10577,62771,1,1,0.285714285714286,NA,1,0,0,1,0,"FALSE"
23122,29408,1,NA,0,NA,1,0,1,0,0,"FALSE"
34685,70582,0.375,NA,1,NA,1,0,1,0,0,"FALSE"
68642,95203,1,NA,0,NA,1,1,0,1,0,"FALSE"
8825,62346,0.222222222222222,NA,1,NA,1,0,0,0,0,"FALSE"
44424,57588,0,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
19495,35656,0,NA,1,NA,1,0,0,0,0,"FALSE"
41937,42214,0.142857142857143,NA,0.181818181818182,NA,0,1,1,1,0,"FALSE"
11919,83907,1,NA,0,NA,1,1,0,0,0,"FALSE"
7177,20009,1,NA,0.5,NA,1,1,0,0,0,"FALSE"
31129,34202,0.4,NA,0,NA,0,1,1,1,0,"FALSE"
20543,95228,1,NA,0.444444444444444,NA,1,0,0,1,0,"FALSE"
11726,72523,1,NA,0.25,NA,0,0,1,0,0,"FALSE"
25225,74024,1,NA,0.125,NA,1,0,0,1,0,"FALSE"
45966,91094,0.142857142857143,NA,1,NA,1,0,0,1,0,"FALSE"
5745,12288,0.111111111111111,NA,0.833333333333333,NA,1,0,0,0,0,"FALSE"
10809,49357,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
91029,92627,1,NA,0.222222222222222,NA,1,1,0,0,0,"FALSE"
90533,98508,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
60895,88971,0.125,NA,0.571428571428571,NA,1,0,0,0,0,"FALSE"
55996,69306,0.285714285714286,NA,1,NA,1,0,0,0,0,"FALSE"
14723,66129,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
65022,79962,1,NA,0.142857142857143,NA,1,0,0,1,0,"FALSE"
67022,90255,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
17264,42981,0.625,NA,1,NA,1,0,0,0,0,"FALSE"
47463,49589,0.125,NA,0.4,NA,1,0,0,0,0,"FALSE"
30971,95214,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
64258,70980,1,NA,0,NA,1,0,1,0,0,"FALSE"
47912,82492,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
21680,29525,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
46818,75385,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
44866,91723,0.4,NA,0.666666666666667,NA,1,0,1,0,0,"FALSE"
36316,81213,0.125,NA,0.285714285714286,NA,1,0,0,0,0,"FALSE"
83353,95261,0,NA,1,NA,1,0,0,0,0,"FALSE"
5266,57144,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
43263,93193,0.4,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
27440,44949,1,NA,0,NA,1,1,0,0,0,"FALSE"
8047,51568,0.4,NA,0.571428571428571,NA,1,0,0,0,0,"FALSE"
49725,61117,0.142857142857143,NA,0.142857142857143,NA,1,0,0,0,0,"FALSE"
46660,84845,1,NA,0.142857142857143,NA,1,1,0,0,0,"FALSE"
33820,64905,0.6,NA,0.2,NA,1,0,1,0,0,"FALSE"
10862,51948,1,NA,0.333333333333333,NA,0,0,1,0,NA,"FALSE"
7922,9171,0.142857142857143,NA,1,NA,1,0,0,0,0,"FALSE"
11681,40603,0.142857142857143,NA,0,NA,1,1,1,1,0,"FALSE"
10052,65982,0,NA,0,NA,0,1,1,1,0,"FALSE"
9690,61674,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
68776,89178,1,NA,0.714285714285714,NA,1,0,0,1,0,"FALSE"
1762,77682,0.222222222222222,NA,0.833333333333333,NA,1,0,0,0,0,"FALSE"
28791,51208,1,NA,0.125,NA,1,0,0,1,0,"FALSE"
35136,50296,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
29630,46531,0.2,NA,0.666666666666667,NA,1,0,0,0,0,"FALSE"
39595,80430,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
51055,56647,0.142857142857143,NA,0.6,NA,1,0,0,0,0,"FALSE"
69259,72037,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
12177,22406,1,NA,0,NA,1,0,0,1,0,"FALSE"
14912,81154,1,NA,0.2,NA,1,0,0,1,0,"FALSE"
5207,13400,0,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
13666,36578,0,NA,0.875,NA,1,1,0,0,0,"FALSE"
33470,84037,0.428571428571429,NA,0,NA,1,1,0,0,0,"FALSE"
78375,96647,0.142857142857143,NA,0.666666666666667,NA,1,0,0,0,0,"FALSE"
13139,43645,0.75,NA,0.25,NA,1,0,1,0,0,"FALSE"
3810,24065,1,NA,0,NA,1,0,1,0,0,"FALSE"
59656,72335,1,NA,0.181818181818182,NA,1,0,1,0,0,"FALSE"
19862,79014,0.166666666666667,NA,1,NA,1,0,0,0,0,"FALSE"
51061,85009,0.285714285714286,NA,0.333333333333333,NA,1,0,0,0,0,"FALSE"
61631,95536,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
27231,68798,0,NA,0.666666666666667,NA,1,0,0,0,0,"FALSE"
14602,20470,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
49805,64282,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
68049,78838,1,NA,0.153846153846154,NA,1,0,1,0,0,"FALSE"
22703,94749,1,NA,0,NA,1,0,1,1,0,"FALSE"
3662,91668,0.142857142857143,NA,1,NA,1,0,0,0,0,"FALSE"
61669,99346,0.111111111111111,NA,1,NA,1,0,1,0,0,"FALSE"
14076,16723,1,NA,0.363636363636364,NA,1,1,0,0,0,"FALSE"
