"id_1","id_2","cmp_fname_c1","cmp_fname_c2","cmp_lname_c1","cmp_lname_c2","cmp_sex","cmp_bd","cmp_bm","cmp_by","cmp_plz","Class"
21098,61674,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
52840,66113,0,NA,0,NA,1,1,1,1,0,"FALSE"
81064,82769,1,NA,0.181818181818182,NA,1,0,1,0,0,"FALSE"
40028,47487,1,NA,0,NA,1,1,0,0,0,"FALSE"
74059,90387,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
8400,83719,0.111111111111111,NA,1,NA,1,0,0,0,0,"FALSE"
19852,27129,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
48932,96975,0,NA,1,NA,1,0,0,0,0,"FALSE"
2952,90792,1,NA,0.428571428571429,NA,1,1,0,0,0,"FALSE"
10965,79332,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
62604,65055,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
29949,46390,1,NA,0,NA,1,1,0,0,0,"FALSE"
17643,62788,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
16121,43737,1,NA,0.125,NA,1,0,0,1,0,"FALSE"
51145,80133,1,NA,0,NA,1,0,0,1,0,"FALSE"
32327,42960,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
11931,99695,1,NA,0.125,NA,0,0,1,0,0,"FALSE"
89326,99340,1,NA,0,NA,1,0,0,1,0,"FALSE"
10566,15581,1,NA,0,NA,1,0,1,0,0,"FALSE"
11253,79912,0.25,NA,0,NA,1,1,1,1,0,"FALSE"
20299,23902,1,NA,0.25,NA,1,1,0,0,0,"FALSE"
64328,70585,0,NA,0.166666666666667,NA,1,0,0,0,0,"FALSE"
5016,8633,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
34156,75515,1,NA,0,NA,1,0,0,1,0,"FALSE"
45385,92713,0,NA,1,NA,1,1,0,0,0,"FALSE"
20191,31788,1,NA,0.181818181818182,NA,1,0,1,0,0,"FALSE"
31814,45859,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
16606,73002,1,NA,0.2,NA,1,0,0,1,0,"FALSE"
18816,28143,0.666666666666667,NA,0.2,NA,1,0,1,0,0,"FALSE"
26242,53656,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
75960,96251,1,NA,0.285714285714286,NA,1,0,0,1,0,"FALSE"
70426,86541,1,NA,0.142857142857143,NA,1,0,0,1,0,"FALSE"
94576,97957,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
42291,57014,1,NA,0.0909090909090909,NA,1,0,1,0,0,"FALSE"
7081,85402,0.285714285714286,NA,0.2,NA,1,0,0,0,0,"FALSE"
15249,18874,1,NA,0.181818181818182,NA,1,0,1,0,0,"FALSE"
38128,85877,0.285714285714286,NA,0.666666666666667,NA,1,0,0,0,0,"FALSE"
19992,61364,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
89479,96491,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
14815,28597,0,NA,0.8,NA,1,0,0,0,0,"FALSE"
61440,88239,0.166666666666667,NA,0.222222222222222,NA,0,1,1,1,0,"FALSE"
54543,69847,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
56078,68907,1,NA,0,NA,1,0,1,0,0,"FALSE"
47912,52148,1,NA,0.285714285714286,NA,1,0,1,0,0,"FALSE"
8847,49193,0.428571428571429,NA,0.25,NA,1,0,0,0,0,"FALSE"
22198,86382,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
32149,32155,0.8,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
55246,76196,1,NA,0,NA,1,1,0,1,0,"FALSE"
64378,96031,1,NA,0,NA,1,0,0,1,0,"FALSE"
6884,8948,1,NA,0.0909090909090909,NA,1,0,1,0,0,"FALSE"
7102,27307,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
37958,51803,1,NA,0.125,NA,0,1,0,0,0,"FALSE"
24280,25448,0.428571428571429,NA,0.6,NA,1,0,1,0,0,"FALSE"
59207,75740,0.4,NA,0,NA,0,0,0,1,0,"FALSE"
35642,91154,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
41973,97258,1,NA,0,NA,1,0,1,0,0,"FALSE"
48456,82659,1,NA,0,NA,1,1,0,0,0,"FALSE"
4745,6635,1,NA,0,NA,1,0,1,0,0,"FALSE"
22751,73789,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
70740,79818,1,NA,0,NA,1,0,1,0,0,"FALSE"
29259,93452,0.888888888888889,NA,0.1,NA,1,0,1,0,0,"FALSE"
63370,92523,1,NA,0.125,NA,1,0,0,1,0,"FALSE"
25653,96096,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
28152,46293,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
80814,86370,1,NA,0,NA,1,0,1,0,0,"FALSE"
4611,42391,1,NA,0.0909090909090909,NA,1,1,0,0,0,"FALSE"
3686,98311,1,NA,0.1,NA,1,1,0,0,0,"FALSE"
46975,55568,0,NA,1,NA,1,0,0,0,0,"FALSE"
84032,94912,0,NA,1,NA,1,0,0,0,0,"FALSE"
46075,68687,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
23237,57571,1,NA,0,NA,1,0,0,1,0,"FALSE"
94166,98599,0.833333333333333,NA,0.428571428571429,NA,1,0,1,0,0,"FALSE"
2425,56793,1,NA,0.181818181818182,NA,1,0,1,0,0,"FALSE"
67103,88810,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
81896,93823,0.166666666666667,NA,1,NA,1,0,0,0,0,"FALSE"
12821,99209,1,NA,0.285714285714286,NA,1,0,1,0,0,"FALSE"
25306,55759,1,NA,0,NA,1,0,0,1,0,"FALSE"
86037,87159,1,NA,0,NA,1,0,1,0,0,"FALSE"
11042,40235,1,NA,0,NA,1,0,0,1,0,"FALSE"
4539,35603,1,NA,0,NA,1,0,1,0,0,"FALSE"
47606,49711,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
59557,74151,1,NA,0.285714285714286,NA,1,0,1,0,0,"FALSE"
12702,57961,0,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
77160,81854,0.125,NA,0.8,NA,1,0,0,0,0,"FALSE"
8122,93027,1,NA,0.111111111111111,NA,1,0,0,1,0,"FALSE"
2470,43612,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
17537,50410,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
39198,57657,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
26517,51766,0.875,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
4467,54761,1,NA,0,NA,1,0,1,0,0,"FALSE"
43986,75838,1,NA,0,NA,1,0,1,0,0,"FALSE"
40841,74992,1,NA,0.230769230769231,NA,1,0,0,1,0,"FALSE"
27225,60506,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
35186,90279,0.166666666666667,NA,0.5,NA,1,0,0,0,0,"FALSE"
52407,97045,0.666666666666667,NA,0,NA,0,1,0,0,0,"FALSE"
11917,89125,1,NA,0.125,NA,1,1,0,0,0,"FALSE"
7602,96868,0.125,NA,0.8,NA,1,0,0,0,0,"FALSE"
22587,89728,1,NA,0.428571428571429,NA,1,1,0,0,0,"FALSE"
43206,77965,0.428571428571429,NA,1,NA,1,0,0,0,0,"FALSE"
31090,81627,1,NA,0.25,NA,1,1,0,0,0,"FALSE"
83973,88452,0,NA,0.571428571428571,NA,1,0,1,0,0,"FALSE"
9309,18996,1,NA,0,NA,1,0,0,1,0,"FALSE"
23734,36788,0,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
25464,53787,0.666666666666667,NA,0.2,NA,1,1,0,0,0,"FALSE"
38106,95967,0.125,NA,0.5,NA,1,0,0,0,0,"FALSE"
51166,75566,0.666666666666667,NA,1,NA,1,1,0,0,0,"FALSE"
21938,42912,1,NA,0,NA,1,1,0,0,0,"FALSE"
19565,93425,0.25,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
6471,19271,0.25,NA,1,NA,1,0,0,0,0,"FALSE"
57155,63315,0.222222222222222,NA,1,NA,1,0,0,0,0,"FALSE"
7912,42964,0.875,NA,0,NA,1,1,0,0,0,"FALSE"
14142,16961,1,NA,0,NA,1,0,1,0,0,"FALSE"
11167,90982,0.125,NA,1,NA,1,0,0,0,0,"FALSE"
25398,32788,0.142857142857143,NA,0,NA,1,1,1,1,0,"FALSE"
57166,62453,1,NA,0.375,NA,1,0,1,0,0,"FALSE"
72164,93963,1,NA,0,NA,1,0,1,0,0,"FALSE"
56350,60437,0,NA,1,NA,1,1,0,0,0,"FALSE"
56686,98513,1,NA,0.222222222222222,NA,1,0,0,1,0,"FALSE"
10838,82266,1,NA,0.428571428571429,NA,1,0,0,1,0,"FALSE"
35656,59770,0.2,NA,1,NA,1,0,0,0,0,"FALSE"
18837,51875,1,NA,0,NA,0,0,1,0,0,"FALSE"
35007,85852,0.111111111111111,NA,0.2,NA,1,1,1,1,0,"FALSE"
56885,88569,1,NA,0,NA,1,0,1,0,0,"FALSE"
7854,11084,1,NA,0,NA,1,0,1,1,0,"FALSE"
318,28486,0.6,NA,0.272727272727273,NA,1,0,1,0,0,"FALSE"
6209,99431,1,NA,0.0833333333333334,NA,1,0,0,1,0,"FALSE"
11428,91543,0.222222222222222,NA,1,NA,1,0,0,0,0,"FALSE"
15555,70589,0.0909090909090909,NA,0.285714285714286,NA,0,1,1,1,0,"FALSE"
29925,46908,0.142857142857143,NA,1,NA,1,0,0,0,0,"FALSE"
50649,57995,0.125,NA,1,NA,1,0,0,0,0,"FALSE"
77828,88960,1,NA,0.125,NA,1,1,0,0,0,"FALSE"
19847,45191,0,0,1,NA,1,0,0,0,0,"FALSE"
5058,66866,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
48217,72094,0,NA,0.5,NA,1,0,0,0,0,"FALSE"
21820,36831,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
85746,95562,1,NA,0,NA,1,0,0,1,0,"FALSE"
69992,78361,1,NA,0.125,NA,1,1,0,0,0,"FALSE"
52673,53535,0,NA,0.0769230769230769,NA,1,1,1,1,0,"FALSE"
1463,86417,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
10556,56056,1,NA,0.142857142857143,NA,1,1,0,0,0,"FALSE"
5966,36378,1,NA,0,NA,1,0,1,0,0,"FALSE"
758,40841,0.4,NA,0.153846153846154,NA,1,0,0,1,0,"FALSE"
81119,82922,0.4,NA,0.125,NA,1,0,1,0,0,"FALSE"
60837,65891,0.125,NA,1,NA,1,0,0,0,0,"FALSE"
19592,43320,0.125,NA,0.888888888888889,NA,1,0,0,0,0,"FALSE"
5338,69250,0.2,NA,1,NA,1,0,1,0,0,"FALSE"
50005,54840,1,NA,0,NA,1,0,1,0,0,"FALSE"
13942,40593,0.75,NA,0.5,NA,1,0,0,1,0,"FALSE"
55320,73070,0,NA,1,NA,1,0,0,0,0,"FALSE"
53629,58613,1,NA,0.181818181818182,NA,1,0,1,0,0,"FALSE"
26859,82899,1,NA,0,NA,1,0,1,0,0,"FALSE"
2093,14005,1,NA,0.0909090909090909,NA,1,1,0,0,0,"FALSE"
24836,84732,1,NA,0.2,NA,1,0,1,0,0,"FALSE"
837,80165,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
42584,58449,1,NA,0.428571428571429,NA,1,0,0,1,0,"FALSE"
34775,88441,0.4,NA,0.222222222222222,NA,1,0,0,1,0,"FALSE"
22349,28710,1,NA,0.363636363636364,NA,1,0,1,0,0,"FALSE"
43300,57594,0.166666666666667,NA,1,NA,1,0,0,0,0,"FALSE"
53249,69349,0.4,NA,0.875,NA,1,0,0,0,0,"FALSE"
5656,41343,0,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
55268,57995,0.4,NA,0.125,NA,1,1,0,0,0,"FALSE"
78014,79851,1,NA,0.1,NA,1,1,0,0,0,"FALSE"
31411,64889,1,NA,0.25,NA,1,1,0,0,0,"FALSE"
20550,24025,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
4858,69161,1,1,0.111111111111111,NA,1,0,0,1,0,"FALSE"
89220,92140,0.4,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
7275,42109,1,NA,0.125,NA,1,1,0,0,0,"FALSE"
45076,61524,0.444444444444444,NA,0.571428571428571,NA,1,0,0,0,0,"FALSE"
45999,91003,0.875,NA,0,NA,1,1,0,0,0,"FALSE"
51827,74533,1,NA,0.142857142857143,NA,0,1,0,0,0,"FALSE"
944,67161,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
73090,77954,0.2,NA,0.666666666666667,NA,1,0,0,0,0,"FALSE"
53904,81681,1,NA,0,NA,1,0,1,0,0,"FALSE"
21469,73157,0.142857142857143,NA,0.111111111111111,NA,0,1,1,1,0,"FALSE"
2257,86637,1,NA,0.444444444444444,NA,1,1,1,0,0,"FALSE"
54496,96766,0,NA,1,NA,1,0,0,0,0,"FALSE"
3357,99108,1,NA,0,NA,1,0,1,0,0,"FALSE"
4087,21352,0.6,NA,0.111111111111111,NA,0,0,1,0,0,"FALSE"
62862,89572,1,NA,0,NA,1,0,1,1,0,"FALSE"
66878,98706,1,NA,0.25,NA,1,1,0,0,0,"FALSE"
29460,94513,0,NA,1,NA,1,0,0,0,0,"FALSE"
85850,88478,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
38771,90534,0.222222222222222,NA,0.272727272727273,NA,0,1,1,1,0,"FALSE"
10901,50124,1,NA,0,NA,1,0,1,0,0,"FALSE"
9830,20148,0.875,NA,0.142857142857143,NA,1,1,0,0,0,"FALSE"
13862,16486,0.5,NA,1,NA,1,0,0,0,0,"FALSE"
20004,79217,1,NA,0.142857142857143,NA,1,0,0,1,0,"FALSE"
21284,81587,1,NA,0.3,NA,1,0,0,1,0,"FALSE"
11504,84695,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
12280,75249,1,NA,0,NA,1,0,0,1,0,"FALSE"
5790,87973,1,NA,0,NA,1,1,0,0,0,"FALSE"
70723,87597,1,NA,0.625,NA,1,1,0,0,0,"FALSE"
7445,28206,0.25,NA,0.6,NA,1,0,0,0,0,"FALSE"
16532,60967,0.142857142857143,NA,0.333333333333333,NA,1,0,0,0,0,"FALSE"
10458,28490,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
44140,62435,0.3,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
10106,87081,0.444444444444444,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
26610,33206,1,NA,0.0833333333333334,NA,1,0,1,0,0,"FALSE"
58757,61880,0.166666666666667,NA,1,NA,1,0,0,0,0,"FALSE"
16110,21942,1,NA,0.142857142857143,NA,1,1,1,0,0,"FALSE"
1321,17946,1,NA,0,NA,1,0,1,0,0,"FALSE"
74921,82103,0,NA,0.3,NA,1,1,1,1,0,"FALSE"
35216,57050,0.125,NA,1,NA,1,0,0,0,0,"FALSE"
48931,76983,0.111111111111111,NA,0.75,NA,1,0,0,0,0,"FALSE"
34767,76159,1,NA,0.142857142857143,NA,1,1,0,0,0,"FALSE"
11467,75508,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
25920,67708,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
60871,66202,1,NA,0.3,NA,1,1,0,0,0,"FALSE"
27703,37515,1,NA,0,NA,1,0,1,0,0,"FALSE"
34908,92074,1,NA,0,NA,1,0,1,0,0,"FALSE"
51086,71169,1,NA,0.333333333333333,NA,1,0,1,0,0,"FALSE"
12198,25295,1,NA,0.0909090909090909,NA,1,0,1,0,0,"FALSE"
9156,19416,1,NA,0,NA,1,0,0,1,0,"FALSE"
77904,80820,1,NA,0,NA,1,1,0,0,0,"FALSE"
51161,55887,0,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
26,87956,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
46550,61350,0.857142857142857,NA,0.3,NA,1,0,1,0,0,"FALSE"
4404,91458,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
27086,35476,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
67236,74035,1,NA,0,NA,0,0,0,1,0,"FALSE"
19717,41649,0.142857142857143,NA,1,NA,1,0,0,0,0,"FALSE"
34353,85303,0.75,NA,0.285714285714286,NA,1,1,0,0,0,"FALSE"
12442,63574,1,NA,0.111111111111111,NA,1,0,1,1,0,"FALSE"
15333,61440,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
13295,28049,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
30767,69427,0.25,NA,0.444444444444444,NA,0,1,1,1,0,"FALSE"
50762,51634,1,NA,0,NA,1,0,0,1,0,"FALSE"
80088,83319,1,NA,0.25,NA,1,0,1,0,1,"FALSE"
13446,72792,1,NA,0.272727272727273,NA,1,0,1,0,0,"FALSE"
22195,71460,1,NA,0.25,NA,1,0,0,1,0,"FALSE"
26236,53634,1,1,0.1,NA,1,0,1,0,0,"FALSE"
38563,60614,0.142857142857143,NA,1,NA,1,0,0,0,0,"FALSE"
59468,63188,1,NA,0.333333333333333,NA,1,0,1,0,0,"FALSE"
63713,72388,0.4,NA,0.25,NA,1,0,0,0,0,"FALSE"
5337,29796,1,NA,0.166666666666667,NA,1,1,0,0,0,"FALSE"
33806,37112,1,NA,0,NA,1,1,0,0,0,"FALSE"
38350,39189,0.222222222222222,NA,0.428571428571429,NA,1,0,0,0,0,"FALSE"
42380,70174,1,NA,0.375,NA,1,0,0,1,0,"FALSE"
80533,98482,0.375,NA,0.5,NA,1,0,0,0,0,"FALSE"
31089,52945,1,NA,0.25,NA,1,1,0,0,0,"FALSE"
30416,84165,0.142857142857143,NA,0,NA,0,1,1,1,0,"FALSE"
9368,24463,0.875,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
40710,79867,0.25,NA,1,NA,1,0,0,0,0,"FALSE"
53721,69369,1,NA,0.111111111111111,NA,1,0,0,1,0,"FALSE"
26160,62032,1,NA,0.4,NA,1,0,0,0,0,"FALSE"
50502,59967,0.4,NA,0,NA,1,0,1,0,0,"FALSE"
738,52711,1,NA,0,NA,1,0,1,0,0,"FALSE"
23838,53836,1,NA,0.2,NA,1,1,0,0,0,"FALSE"
18636,82156,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
824,2319,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
8708,62534,1,NA,0,NA,1,0,1,0,0,"FALSE"
30324,58254,1,NA,0,NA,1,1,0,0,0,"FALSE"
83550,86013,0.166666666666667,NA,0.888888888888889,NA,1,0,0,0,0,"FALSE"
30969,64204,0.4,NA,0,NA,1,1,0,0,0,"FALSE"
3575,12335,0.222222222222222,NA,1,NA,1,0,0,0,0,"FALSE"
3803,21598,0.111111111111111,NA,0.5,NA,1,0,0,0,0,"FALSE"
7805,51659,0.333333333333333,NA,1,NA,1,0,0,0,0,"FALSE"
20049,50886,1,NA,0.8,NA,1,0,0,1,0,"FALSE"
11017,87080,1,NA,0,NA,1,0,1,0,0,"FALSE"
18217,42741,1,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
5240,66300,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
36168,36680,0.125,NA,1,NA,1,0,0,0,0,"FALSE"
55934,61539,0.75,NA,0.272727272727273,NA,1,1,0,0,0,"FALSE"
55527,59444,0.166666666666667,NA,1,NA,1,0,0,0,0,"FALSE"
59858,80188,1,NA,0,NA,1,0,1,0,0,"FALSE"
72183,79976,1,NA,0.133333333333333,NA,1,0,0,1,NA,"FALSE"
4945,71479,0.9,NA,0,NA,1,1,0,1,0,"FALSE"
31182,74180,1,NA,0,NA,1,0,1,0,0,"FALSE"
1923,24933,0.25,NA,0.4,NA,1,0,0,0,0,"FALSE"
47145,70763,1,NA,0,NA,1,0,1,0,0,"FALSE"
14132,47137,0.111111111111111,NA,0.714285714285714,NA,1,0,0,0,0,"FALSE"
54801,72278,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
49405,72361,1,NA,0.333333333333333,NA,1,0,1,0,0,"FALSE"
24795,77699,1,NA,0.125,NA,1,1,0,0,0,"FALSE"
47158,75966,1,NA,0,NA,1,0,1,0,0,"FALSE"
22030,61864,0.4,NA,0.571428571428571,NA,1,0,0,0,0,"FALSE"
57839,91252,0.8,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
66407,86156,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
15805,95532,0.222222222222222,NA,0.25,NA,1,0,0,0,0,"FALSE"
32975,74958,0.166666666666667,NA,0.166666666666667,NA,1,0,0,0,0,"FALSE"
14626,34011,1,NA,0.111111111111111,NA,1,1,0,0,0,"FALSE"
19143,23181,0.222222222222222,NA,0.5,NA,1,0,0,0,0,"FALSE"
4142,31310,1,NA,0,NA,1,1,0,0,0,"FALSE"
76398,88421,0.222222222222222,NA,0.833333333333333,NA,1,0,0,0,0,"FALSE"
33540,48365,1,1,0,NA,1,0,1,0,0,"FALSE"
15475,35840,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
11586,22850,1,NA,0.142857142857143,NA,1,0,0,1,0,"FALSE"
25643,27220,1,NA,0,NA,1,0,1,0,0,"FALSE"
30412,94532,0.714285714285714,NA,0.2,NA,1,0,1,0,0,"FALSE"
23279,95815,1,1,0.0833333333333334,NA,1,0,1,0,0,"FALSE"
36961,66432,0.111111111111111,NA,1,NA,1,1,0,0,0,"FALSE"
32011,83776,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
19103,68217,0.25,NA,0,NA,1,0,1,0,0,"FALSE"
455,4010,0.8,NA,0,NA,1,0,1,0,0,"FALSE"
56782,69028,1,NA,0.2,NA,1,1,0,0,0,"FALSE"
13071,44705,0.375,NA,1,NA,1,0,0,0,0,"FALSE"
42949,91552,1,NA,0,NA,1,0,1,0,0,"FALSE"
41351,92895,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
2070,77991,0.5,NA,0,NA,0,1,0,0,0,"FALSE"
19839,50943,1,NA,0,NA,1,1,0,0,0,"FALSE"
25096,67602,1,NA,0.0909090909090909,NA,1,0,0,1,0,"FALSE"
52718,68877,1,NA,0.333333333333333,NA,1,0,1,0,0,"FALSE"
42721,48981,1,NA,0.125,NA,1,1,0,0,0,"FALSE"
31700,35909,1,NA,0.333333333333333,NA,1,0,1,0,0,"FALSE"
65538,88614,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
36462,80284,1,NA,0.428571428571429,NA,1,1,0,0,0,"FALSE"
12967,83034,1,NA,0.222222222222222,NA,1,0,1,0,0,"FALSE"
13898,51230,0.125,NA,1,NA,1,0,0,0,0,"FALSE"
4609,59973,0.285714285714286,NA,1,NA,1,0,0,1,0,"FALSE"
76231,98766,0.125,NA,1,NA,1,1,0,0,0,"FALSE"
16464,42712,0.5,NA,0,NA,1,0,1,0,0,"FALSE"
327,51154,1,NA,1,NA,1,0,0,0,0,"FALSE"
32229,39674,1,NA,0,NA,1,0,1,0,0,"FALSE"
28824,59901,1,NA,0.285714285714286,NA,1,1,0,0,0,"FALSE"
14606,47838,0.6,NA,0.166666666666667,NA,1,1,1,1,0,"FALSE"
64623,99190,1,NA,0.166666666666667,NA,1,0,0,1,0,"FALSE"
45736,61162,0.222222222222222,NA,0.857142857142857,NA,1,0,0,0,0,"FALSE"
88686,97630,1,NA,0.125,NA,1,0,1,0,0,"FALSE"
7652,14035,0.222222222222222,NA,0,NA,1,1,1,1,0,"FALSE"
60940,74764,0,NA,0.428571428571429,NA,1,0,0,0,0,"FALSE"
13757,79163,0.25,NA,0.125,NA,1,1,1,1,0,"FALSE"
48546,61956,0,NA,1,NA,1,0,0,0,0,"FALSE"
44821,66046,1,NA,0.285714285714286,NA,1,0,1,0,0,"FALSE"
42582,58849,1,NA,0.1,NA,1,0,1,0,0,"FALSE"
82103,91540,1,NA,0,NA,1,0,1,0,0,"FALSE"
25417,90147,0,NA,1,NA,1,0,0,0,0,"FALSE"
25412,66632,1,NA,0.333333333333333,NA,1,1,0,0,0,"FALSE"
7454,30506,1,NA,0.142857142857143,NA,1,0,0,1,0,"FALSE"
43897,87931,1,NA,0,NA,1,1,0,0,0,"FALSE"
55867,91698,1,NA,0.1,NA,1,0,0,1,0,"FALSE"
5061,91600,0.25,NA,1,NA,1,0,0,0,0,"FALSE"
69886,89054,1,NA,0,NA,1,1,0,0,0,"FALSE"
2188,21909,1,NA,0.222222222222222,NA,0,0,1,0,0,"FALSE"
11567,58738,1,NA,0.363636363636364,NA,1,0,0,1,0,"FALSE"
5914,24682,1,NA,0,NA,1,0,1,0,0,"FALSE"
2471,98645,0,NA,0.875,NA,1,0,1,0,0,"FALSE"
25038,75344,0,NA,0.8,NA,1,0,0,0,0,"FALSE"
45117,63894,1,NA,0.25,NA,1,1,0,0,0,"FALSE"
60267,92926,0.625,NA,0.125,NA,1,1,0,0,0,"FALSE"
50864,62695,1,NA,0.2,NA,1,0,0,1,0,"FALSE"
18254,32752,0.375,NA,0.25,NA,1,0,0,0,0,"FALSE"
46266,66071,0,NA,0,NA,1,0,0,0,0,"FALSE"
35842,78899,1,NA,0.428571428571429,NA,1,0,1,0,0,"FALSE"
5355,15258,1,NA,0,NA,1,0,1,0,0,"FALSE"
29448,62100,0.3,NA,0,NA,1,1,1,1,0,"FALSE"
77737,89036,0.4,NA,1,NA,1,0,0,0,0,"FALSE"
6161,36202,1,NA,0.0909090909090909,NA,1,0,1,0,0,"FALSE"
71011,98838,1,NA,0.285714285714286,NA,1,0,1,0,0,"FALSE"
67184,93466,0.142857142857143,NA,1,NA,1,0,1,0,0,"FALSE"
41097,81038,0.125,NA,1,NA,1,0,0,0,0,"FALSE"
12748,39726,1,NA,0,NA,1,0,1,0,0,"FALSE"
64137,72557,0.111111111111111,NA,0,NA,1,1,1,1,0,"FALSE"
10819,43266,0.125,NA,0,NA,1,1,1,1,0,"FALSE"
6209,22470,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
5684,50507,0.4,NA,0,NA,1,0,1,0,0,"FALSE"
68646,74131,0.2,NA,1,NA,1,0,0,0,1,"FALSE"
4450,98352,1,NA,0.25,NA,1,0,1,0,0,"FALSE"
27097,37108,1,NA,0.222222222222222,NA,0,0,0,1,0,"FALSE"
56137,97250,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
53803,80520,0.25,NA,0.75,NA,1,0,0,0,0,"FALSE"
6790,30962,0.4,NA,0,NA,1,1,0,0,0,"FALSE"
13977,17376,1,NA,0.1,NA,1,1,0,0,0,"FALSE"
4245,70828,1,NA,0.142857142857143,NA,1,0,1,0,0,"FALSE"
19764,77694,1,NA,0.0909090909090909,NA,1,1,0,0,0,"FALSE"
62067,68768,0,NA,1,NA,1,0,0,0,0,"FALSE"
39619,53894,0.166666666666667,NA,1,NA,1,0,0,0,0,"FALSE"
9017,17425,1,NA,0.166666666666667,NA,1,0,1,0,0,"FALSE"
67915,89209,1,NA,0.142857142857143,NA,1,0,0,1,0,"FALSE"
4742,26644,1,NA,0.1,NA,1,1,0,0,0,"FALSE"
8106,67194,1,NA,0.5,NA,1,1,0,0,0,"FALSE"
42989,66654,1,NA,0,NA,1,0,1,0,0,"FALSE"
31278,97036,1,NA,0,NA,1,1,1,0,0,"FALSE"
9076,19786,0.8,NA,0.111111111111111,NA,1,0,1,0,0,"FALSE"
476,80707,0.166666666666667,NA,0.625,NA,1,0,0,0,0,"FALSE"
40133,68156,0.6,NA,0.363636363636364,NA,1,0,0,1,0,"FALSE"
67592,76897,1,NA,0.3,NA,1,0,1,0,0,"FALSE"
